,Date_heure,nb_ae,nb_ae_rep,nb_ae_tr90,dmr,dmt,TR90,Year,Mois,Semaine,Year_Sem,Date,jsem,creneau,BTS,cs_ae_tr,cs_ae_rep,cs_tr90
1154,2021-10-27 17:30:00,55,55,36,87,328,65,2021,10,43,2021_43,2021-10-27,Mercredi,17:30,False,708,860,82.3
1155,2021-10-27 18:00:00,44,44,11,176,260,25,2021,10,43,2021_43,2021-10-27,Mercredi,18:00,False,719,904,79.5
1156,2021-10-27 18:30:00,45,44,28,71,320,63,2021,10,43,2021_43,2021-10-27,Mercredi,18:30,False,747,948,78.8
1157,2021-10-27 19:00:00,23,23,7,194,246,30,2021,10,43,2021_43,2021-10-27,Mercredi,19:00,False,754,971,77.7
1158,2021-10-27 19:30:00,19,19,18,30,286,94,2021,10,43,2021_43,2021-10-27,Mercredi,19:30,False,772,990,78.0
1159,2021-10-28 08:30:00,27,27,27,10,254,100,2021,10,43,2021_43,2021-10-28,Jeudi,08:30,False,27,27,100.0
1160,2021-10-28 09:00:00,49,49,39,42,322,79,2021,10,43,2021_43,2021-10-28,Jeudi,09:00,False,66,76,86.8
1161,2021-10-28 09:30:00,58,56,43,51,305,76,2021,10,43,2021_43,2021-10-28,Jeudi,09:30,False,109,132,82.6
1162,2021-10-28 10:00:00,44,44,44,13,312,100,2021,10,43,2021_43,2021-10-28,Jeudi,10:00,False,153,176,86.9
1163,2021-10-28 10:30:00,48,47,33,64,342,70,2021,10,43,2021_43,2021-10-28,Jeudi,10:30,False,186,223,83.4
1164,2021-10-28 11:00:00,60,60,46,59,335,76,2021,10,43,2021_43,2021-10-28,Jeudi,11:00,False,232,283,82.0
1165,2021-10-28 11:30:00,55,55,49,39,336,89,2021,10,43,2021_43,2021-10-28,Jeudi,11:30,False,281,338,83.1
1166,2021-10-28 12:00:00,42,42,16,124,330,38,2021,10,43,2021_43,2021-10-28,Jeudi,12:00,False,297,380,78.2
1167,2021-10-28 12:30:00,43,43,35,57,333,81,2021,10,43,2021_43,2021-10-28,Jeudi,12:30,False,332,423,78.5
1168,2021-10-28 13:00:00,47,47,37,41,374,78,2021,10,43,2021_43,2021-10-28,Jeudi,13:00,False,369,470,78.5
1169,2021-10-28 13:30:00,44,44,43,20,311,97,2021,10,43,2021_43,2021-10-28,Jeudi,13:30,False,412,514,80.2
1170,2021-10-28 14:00:00,37,37,18,79,320,48,2021,10,43,2021_43,2021-10-28,Jeudi,14:00,False,430,551,78.0
1171,2021-10-28 14:30:00,36,36,36,12,291,100,2021,10,43,2021_43,2021-10-28,Jeudi,14:30,False,466,587,79.4
1172,2021-10-28 15:00:00,41,41,12,171,327,29,2021,10,43,2021_43,2021-10-28,Jeudi,15:00,False,478,628,76.1
1173,2021-10-28 15:30:00,33,33,23,88,343,69,2021,10,43,2021_43,2021-10-28,Jeudi,15:30,False,501,661,75.8
1174,2021-10-28 16:00:00,59,59,46,42,349,78,2021,10,43,2021_43,2021-10-28,Jeudi,16:00,False,547,720,76.0
1175,2021-10-28 16:30:00,54,53,53,12,331,100,2021,10,43,2021_43,2021-10-28,Jeudi,16:30,False,600,773,77.6
1176,2021-10-28 17:00:00,40,40,23,126,308,57,2021,10,43,2021_43,2021-10-28,Jeudi,17:00,False,623,813,76.6
1177,2021-10-28 17:30:00,47,47,16,115,283,34,2021,10,43,2021_43,2021-10-28,Jeudi,17:30,False,639,860,74.3
1178,2021-10-28 18:00:00,49,46,25,79,360,54,2021,10,43,2021_43,2021-10-28,Jeudi,18:00,False,664,906,73.3
1179,2021-10-28 18:30:00,39,39,17,113,305,43,2021,10,43,2021_43,2021-10-28,Jeudi,18:30,False,681,945,72.1
1180,2021-10-28 19:00:00,19,19,2,180,329,10,2021,10,43,2021_43,2021-10-28,Jeudi,19:00,False,683,964,70.9
1181,2021-10-28 19:30:00,18,18,5,138,419,27,2021,10,43,2021_43,2021-10-28,Jeudi,19:30,False,688,982,70.1
1182,2021-10-29 08:30:00,13,13,13,9,328,100,2021,10,43,2021_43,2021-10-29,Vendredi,08:30,False,13,13,100.0
1183,2021-10-29 09:00:00,36,36,32,36,318,88,2021,10,43,2021_43,2021-10-29,Vendredi,09:00,False,45,49,91.8
1184,2021-10-29 09:30:00,29,29,24,45,321,82,2021,10,43,2021_43,2021-10-29,Vendredi,09:30,False,69,78,88.5
1185,2021-10-29 10:00:00,30,29,27,34,294,93,2021,10,43,2021_43,2021-10-29,Vendredi,10:00,False,96,107,89.7
1186,2021-10-29 10:30:00,32,31,21,76,362,67,2021,10,43,2021_43,2021-10-29,Vendredi,10:30,False,117,138,84.8
1187,2021-10-29 11:00:00,35,35,35,20,284,100,2021,10,43,2021_43,2021-10-29,Vendredi,11:00,False,152,173,87.9
1188,2021-10-29 11:30:00,41,41,41,11,292,100,2021,10,43,2021_43,2021-10-29,Vendredi,11:30,False,193,214,90.2
1189,2021-10-29 12:00:00,23,23,22,26,347,95,2021,10,43,2021_43,2021-10-29,Vendredi,12:00,False,215,237,90.7
1190,2021-10-29 12:30:00,30,30,30,11,310,100,2021,10,43,2021_43,2021-10-29,Vendredi,12:30,False,245,267,91.8
1191,2021-10-29 13:00:00,26,26,13,82,339,50,2021,10,43,2021_43,2021-10-29,Vendredi,13:00,False,258,293,88.1
1192,2021-10-29 13:30:00,25,24,15,82,342,62,2021,10,43,2021_43,2021-10-29,Vendredi,13:30,False,273,317,86.1
1193,2021-10-29 14:00:00,29,29,28,16,313,96,2021,10,43,2021_43,2021-10-29,Vendredi,14:00,False,301,346,87.0
1194,2021-10-29 14:30:00,15,14,14,11,338,100,2021,10,43,2021_43,2021-10-29,Vendredi,14:30,False,315,360,87.5
1195,2021-10-29 15:00:00,20,19,19,13,381,100,2021,10,43,2021_43,2021-10-29,Vendredi,15:00,False,334,379,88.1
1196,2021-10-29 15:30:00,29,29,22,54,304,75,2021,10,43,2021_43,2021-10-29,Vendredi,15:30,False,356,408,87.3
1197,2021-10-29 16:00:00,30,30,28,23,317,93,2021,10,43,2021_43,2021-10-29,Vendredi,16:00,False,384,438,87.7
1198,2021-10-29 16:30:00,39,39,38,13,300,97,2021,10,43,2021_43,2021-10-29,Vendredi,16:30,False,422,477,88.5
1199,2021-10-29 17:00:00,27,27,3,230,360,11,2021,10,43,2021_43,2021-10-29,Vendredi,17:00,False,425,504,84.3
1200,2021-10-29 17:30:00,22,22,18,50,290,81,2021,10,43,2021_43,2021-10-29,Vendredi,17:30,False,443,526,84.2
1201,2021-10-29 18:00:00,35,34,4,223,318,11,2021,10,43,2021_43,2021-10-29,Vendredi,18:00,False,447,560,79.8
1202,2021-10-29 18:30:00,40,40,16,131,282,40,2021,10,43,2021_43,2021-10-29,Vendredi,18:30,False,463,600,77.2
1203,2021-10-29 19:00:00,18,18,5,183,249,27,2021,10,43,2021_43,2021-10-29,Vendredi,19:00,False,468,618,75.7
1204,2021-10-29 19:30:00,5,5,5,9,324,100,2021,10,43,2021_43,2021-10-29,Vendredi,19:30,False,473,623,75.9
1205,2021-10-30 08:00:00,3,3,3,8,204,100,2021,10,43,2021_43,2021-10-30,Samedi,08:00,False,3,3,100.0
1206,2021-10-30 08:30:00,17,17,16,29,300,94,2021,10,43,2021_43,2021-10-30,Samedi,08:30,False,19,20,95.0
1207,2021-10-30 09:00:00,25,25,16,72,313,64,2021,10,43,2021_43,2021-10-30,Samedi,09:00,False,35,45,77.8
1208,2021-10-30 09:30:00,22,22,17,56,338,77,2021,10,43,2021_43,2021-10-30,Samedi,09:30,False,52,67,77.6
1209,2021-10-30 10:00:00,16,16,15,15,317,93,2021,10,43,2021_43,2021-10-30,Samedi,10:00,False,67,83,80.7
1210,2021-10-30 10:30:00,21,21,21,14,330,100,2021,10,43,2021_43,2021-10-30,Samedi,10:30,False,88,104,84.6
1211,2021-10-30 11:00:00,15,15,13,32,355,86,2021,10,43,2021_43,2021-10-30,Samedi,11:00,False,101,119,84.9
1212,2021-10-30 11:30:00,28,28,26,23,303,92,2021,10,43,2021_43,2021-10-30,Samedi,11:30,False,127,147,86.4
1213,2021-10-30 12:00:00,27,27,11,105,324,40,2021,10,43,2021_43,2021-10-30,Samedi,12:00,False,138,174,79.3
1214,2021-10-30 12:30:00,23,23,21,38,306,91,2021,10,43,2021_43,2021-10-30,Samedi,12:30,False,159,197,80.7
1215,2021-10-30 13:00:00,16,16,6,92,449,37,2021,10,43,2021_43,2021-10-30,Samedi,13:00,False,165,213,77.5
1216,2021-10-30 13:30:00,20,20,15,56,310,75,2021,10,43,2021_43,2021-10-30,Samedi,13:30,False,180,233,77.3
1217,2021-10-30 14:00:00,17,17,15,28,263,88,2021,10,43,2021_43,2021-10-30,Samedi,14:00,False,195,250,78.0
1218,2021-10-30 14:30:00,17,17,12,55,297,70,2021,10,43,2021_43,2021-10-30,Samedi,14:30,False,207,267,77.5
1219,2021-10-30 15:00:00,10,10,8,38,271,80,2021,10,43,2021_43,2021-10-30,Samedi,15:00,False,215,277,77.6
1220,2021-10-30 15:30:00,18,17,12,54,348,70,2021,10,43,2021_43,2021-10-30,Samedi,15:30,False,227,294,77.2
1221,2021-10-30 16:00:00,22,22,16,52,272,72,2021,10,43,2021_43,2021-10-30,Samedi,16:00,False,243,316,76.9
1222,2021-10-30 16:30:00,21,21,21,9,306,100,2021,10,43,2021_43,2021-10-30,Samedi,16:30,False,264,337,78.3
1223,2021-10-30 17:00:00,14,13,13,16,252,100,2021,10,43,2021_43,2021-10-30,Samedi,17:00,False,277,350,79.1
1224,2021-10-30 17:30:00,18,18,18,20,262,100,2021,10,43,2021_43,2021-10-30,Samedi,17:30,False,295,368,80.2
1225,2021-10-30 18:00:00,19,18,17,32,291,94,2021,10,43,2021_43,2021-10-30,Samedi,18:00,False,312,386,80.8
1226,2021-10-30 18:30:00,17,17,8,117,327,47,2021,10,43,2021_43,2021-10-30,Samedi,18:30,False,320,403,79.4
1227,2021-10-30 19:00:00,11,11,5,134,215,45,2021,10,43,2021_43,2021-10-30,Samedi,19:00,False,325,414,78.5
1228,2021-10-30 19:30:00,4,4,3,59,258,75,2021,10,43,2021_43,2021-10-30,Samedi,19:30,False,328,418,78.5
1229,2021-11-02 08:00:00,6,6,6,10,237,100,2021,11,44,2021_44,2021-11-02,Mardi,08:00,False,6,6,100.0
1230,2021-11-02 08:30:00,17,17,15,28,239,88,2021,11,44,2021_44,2021-11-02,Mardi,08:30,False,21,23,91.3
1231,2021-11-02 09:00:00,33,33,22,63,236,66,2021,11,44,2021_44,2021-11-02,Mardi,09:00,False,43,56,76.8
1232,2021-11-02 09:30:00,47,46,35,55,295,76,2021,11,44,2021_44,2021-11-02,Mardi,09:30,False,78,102,76.5
1233,2021-11-02 10:00:00,40,40,20,90,321,50,2021,11,44,2021_44,2021-11-02,Mardi,10:00,False,98,142,69.0
1234,2021-11-02 10:30:00,36,36,33,39,274,91,2021,11,44,2021_44,2021-11-02,Mardi,10:30,False,131,178,73.6
1235,2021-11-02 11:00:00,51,51,48,29,310,94,2021,11,44,2021_44,2021-11-02,Mardi,11:00,False,179,229,78.2
1236,2021-11-02 11:30:00,32,32,27,48,363,84,2021,11,44,2021_44,2021-11-02,Mardi,11:30,False,206,261,78.9
1237,2021-11-02 12:00:00,29,29,20,67,300,69,2021,11,44,2021_44,2021-11-02,Mardi,12:00,False,226,290,77.9
1238,2021-11-02 12:30:00,26,26,24,40,281,92,2021,11,44,2021_44,2021-11-02,Mardi,12:30,False,250,316,79.1
1239,2021-11-02 13:00:00,43,43,40,24,302,93,2021,11,44,2021_44,2021-11-02,Mardi,13:00,False,290,359,80.8
1240,2021-11-02 13:30:00,31,31,31,21,319,100,2021,11,44,2021_44,2021-11-02,Mardi,13:30,False,321,390,82.3
1241,2021-11-02 14:00:00,33,33,21,63,311,63,2021,11,44,2021_44,2021-11-02,Mardi,14:00,False,342,423,80.9
1242,2021-11-02 14:30:00,27,27,15,81,362,55,2021,11,44,2021_44,2021-11-02,Mardi,14:30,False,357,450,79.3
1243,2021-11-02 15:00:00,26,26,25,19,301,96,2021,11,44,2021_44,2021-11-02,Mardi,15:00,False,382,476,80.3
1244,2021-11-02 15:30:00,25,25,8,121,330,32,2021,11,44,2021_44,2021-11-02,Mardi,15:30,False,390,501,77.8
1245,2021-11-02 16:00:00,41,41,30,77,277,73,2021,11,44,2021_44,2021-11-02,Mardi,16:00,False,420,542,77.5
1246,2021-11-02 16:30:00,34,33,33,18,317,100,2021,11,44,2021_44,2021-11-02,Mardi,16:30,False,453,575,78.8
1247,2021-11-02 17:00:00,37,37,15,140,288,40,2021,11,44,2021_44,2021-11-02,Mardi,17:00,False,468,612,76.5
1248,2021-11-02 17:30:00,37,37,30,47,300,81,2021,11,44,2021_44,2021-11-02,Mardi,17:30,False,498,649,76.7
1249,2021-11-02 18:00:00,36,36,35,26,293,97,2021,11,44,2021_44,2021-11-02,Mardi,18:00,False,533,685,77.8
1250,2021-11-02 18:30:00,25,25,12,85,258,48,2021,11,44,2021_44,2021-11-02,Mardi,18:30,False,545,710,76.8
1251,2021-11-02 19:00:00,16,16,10,82,286,62,2021,11,44,2021_44,2021-11-02,Mardi,19:00,False,555,726,76.4
1252,2021-11-02 19:30:00,8,8,7,21,276,87,2021,11,44,2021_44,2021-11-02,Mardi,19:30,False,562,734,76.6
1253,2021-11-03 08:00:00,3,3,3,9,275,100,2021,11,44,2021_44,2021-11-03,Mercredi,08:00,False,3,3,100.0
1254,2021-11-03 08:30:00,33,32,32,16,284,100,2021,11,44,2021_44,2021-11-03,Mercredi,08:30,False,35,35,100.0
1255,2021-11-03 09:00:00,35,34,31,24,359,91,2021,11,44,2021_44,2021-11-03,Mercredi,09:00,False,66,69,95.7
1256,2021-11-03 09:30:00,51,50,30,76,330,60,2021,11,44,2021_44,2021-11-03,Mercredi,09:30,False,96,119,80.7
1257,2021-11-03 10:00:00,42,41,31,55,347,75,2021,11,44,2021_44,2021-11-03,Mercredi,10:00,False,127,160,79.4
1258,2021-11-03 10:30:00,44,44,37,42,307,84,2021,11,44,2021_44,2021-11-03,Mercredi,10:30,False,164,204,80.4
1259,2021-11-03 11:00:00,48,48,45,20,301,93,2021,11,44,2021_44,2021-11-03,Mercredi,11:00,False,209,252,82.9
1260,2021-11-03 11:30:00,58,58,58,15,336,100,2021,11,44,2021_44,2021-11-03,Mercredi,11:30,False,267,310,86.1
1261,2021-11-03 12:00:00,35,35,31,45,289,88,2021,11,44,2021_44,2021-11-03,Mercredi,12:00,False,298,345,86.4
1262,2021-11-03 12:30:00,40,40,14,124,335,35,2021,11,44,2021_44,2021-11-03,Mercredi,12:30,False,312,385,81.0
1263,2021-11-03 13:00:00,36,36,35,33,305,97,2021,11,44,2021_44,2021-11-03,Mercredi,13:00,False,347,421,82.4
1264,2021-11-03 13:30:00,45,45,38,40,296,84,2021,11,44,2021_44,2021-11-03,Mercredi,13:30,False,385,466,82.6
1265,2021-11-03 14:00:00,32,32,29,30,311,90,2021,11,44,2021_44,2021-11-03,Mercredi,14:00,False,414,498,83.1
1266,2021-11-03 14:30:00,40,40,39,18,312,97,2021,11,44,2021_44,2021-11-03,Mercredi,14:30,False,453,538,84.2
1267,2021-11-03 15:00:00,35,35,35,15,277,100,2021,11,44,2021_44,2021-11-03,Mercredi,15:00,False,488,573,85.2
1268,2021-11-03 15:30:00,47,46,37,60,351,80,2021,11,44,2021_44,2021-11-03,Mercredi,15:30,False,525,619,84.8
1269,2021-11-03 16:00:00,49,49,48,27,350,98,2021,11,44,2021_44,2021-11-03,Mercredi,16:00,False,573,668,85.8
1270,2021-11-03 16:30:00,56,55,55,16,313,100,2021,11,44,2021_44,2021-11-03,Mercredi,16:30,False,628,723,86.9
1271,2021-11-03 17:00:00,42,42,39,25,311,92,2021,11,44,2021_44,2021-11-03,Mercredi,17:00,False,667,765,87.2
1272,2021-11-03 17:30:00,29,28,28,11,321,100,2021,11,44,2021_44,2021-11-03,Mercredi,17:30,False,695,793,87.6
1273,2021-11-03 18:00:00,45,45,42,26,317,93,2021,11,44,2021_44,2021-11-03,Mercredi,18:00,False,737,838,87.9
1274,2021-11-03 18:30:00,29,29,29,10,336,100,2021,11,44,2021_44,2021-11-03,Mercredi,18:30,False,766,867,88.4
1275,2021-11-03 19:00:00,23,22,22,15,237,100,2021,11,44,2021_44,2021-11-03,Mercredi,19:00,False,788,889,88.6
1276,2021-11-03 19:30:00,9,9,9,9,268,100,2021,11,44,2021_44,2021-11-03,Mercredi,19:30,False,797,898,88.8
1277,2021-11-04 08:00:00,1,1,1,10,423,100,2021,11,44,2021_44,2021-11-04,Jeudi,08:00,False,1,1,100.0
1278,2021-11-04 08:30:00,22,22,18,34,313,81,2021,11,44,2021_44,2021-11-04,Jeudi,08:30,False,19,23,82.6
1279,2021-11-04 09:00:00,51,51,34,71,314,66,2021,11,44,2021_44,2021-11-04,Jeudi,09:00,False,53,74,71.6
1280,2021-11-04 09:30:00,53,53,22,124,343,41,2021,11,44,2021_44,2021-11-04,Jeudi,09:30,False,75,127,59.1
1281,2021-11-04 10:00:00,41,40,37,27,311,92,2021,11,44,2021_44,2021-11-04,Jeudi,10:00,False,112,167,67.1
1282,2021-11-04 10:30:00,42,42,29,69,356,69,2021,11,44,2021_44,2021-11-04,Jeudi,10:30,False,141,209,67.5
1283,2021-11-04 11:00:00,52,52,42,57,336,80,2021,11,44,2021_44,2021-11-04,Jeudi,11:00,False,183,261,70.1
1284,2021-11-04 11:30:00,57,57,47,54,297,82,2021,11,44,2021_44,2021-11-04,Jeudi,11:30,False,230,318,72.3
1285,2021-11-04 12:00:00,40,39,16,116,348,41,2021,11,44,2021_44,2021-11-04,Jeudi,12:00,False,246,357,68.9
1286,2021-11-04 12:30:00,37,37,17,110,347,45,2021,11,44,2021_44,2021-11-04,Jeudi,12:30,False,263,394,66.8
1287,2021-11-04 13:00:00,41,41,40,33,273,97,2021,11,44,2021_44,2021-11-04,Jeudi,13:00,False,303,435,69.7
1288,2021-11-04 13:30:00,53,51,25,103,274,49,2021,11,44,2021_44,2021-11-04,Jeudi,13:30,False,328,486,67.5
1289,2021-11-04 14:00:00,33,32,31,22,342,96,2021,11,44,2021_44,2021-11-04,Jeudi,14:00,False,359,518,69.3
1290,2021-11-04 14:30:00,36,36,36,14,355,100,2021,11,44,2021_44,2021-11-04,Jeudi,14:30,False,395,554,71.3
1291,2021-11-04 15:00:00,28,28,27,19,287,96,2021,11,44,2021_44,2021-11-04,Jeudi,15:00,False,422,582,72.5
1292,2021-11-04 15:30:00,49,49,16,139,317,32,2021,11,44,2021_44,2021-11-04,Jeudi,15:30,False,438,631,69.4
1293,2021-11-04 16:00:00,52,51,33,74,283,64,2021,11,44,2021_44,2021-11-04,Jeudi,16:00,False,471,682,69.1
1294,2021-11-04 16:30:00,46,45,45,14,306,100,2021,11,44,2021_44,2021-11-04,Jeudi,16:30,False,516,727,71.0
1295,2021-11-04 17:00:00,42,40,28,65,349,70,2021,11,44,2021_44,2021-11-04,Jeudi,17:00,False,544,767,70.9
1296,2021-11-04 17:30:00,43,42,36,41,362,85,2021,11,44,2021_44,2021-11-04,Jeudi,17:30,False,580,809,71.7
1297,2021-11-04 18:00:00,49,49,27,89,299,55,2021,11,44,2021_44,2021-11-04,Jeudi,18:00,False,607,858,70.7
1298,2021-11-04 18:30:00,42,42,38,29,287,90,2021,11,44,2021_44,2021-11-04,Jeudi,18:30,False,645,900,71.7
1299,2021-11-04 19:00:00,24,24,6,124,247,25,2021,11,44,2021_44,2021-11-04,Jeudi,19:00,False,651,924,70.5
1300,2021-11-04 19:30:00,10,10,9,32,402,90,2021,11,44,2021_44,2021-11-04,Jeudi,19:30,False,660,934,70.7
1301,2021-11-05 08:00:00,2,2,2,14,628,100,2021,11,44,2021_44,2021-11-05,Vendredi,08:00,False,2,2,100.0
1302,2021-11-05 08:30:00,24,23,23,14,308,100,2021,11,44,2021_44,2021-11-05,Vendredi,08:30,False,25,25,100.0
1303,2021-11-05 09:00:00,39,39,28,62,366,71,2021,11,44,2021_44,2021-11-05,Vendredi,09:00,False,53,64,82.8
1304,2021-11-05 09:30:00,44,44,16,97,372,36,2021,11,44,2021_44,2021-11-05,Vendredi,09:30,False,69,108,63.9
1305,2021-11-05 10:00:00,34,34,24,67,285,70,2021,11,44,2021_44,2021-11-05,Vendredi,10:00,False,93,142,65.5
1306,2021-11-05 10:30:00,40,40,11,135,342,27,2021,11,44,2021_44,2021-11-05,Vendredi,10:30,False,104,182,57.1
1307,2021-11-05 11:00:00,35,34,25,59,294,73,2021,11,44,2021_44,2021-11-05,Vendredi,11:00,False,129,216,59.7
1308,2021-11-05 11:30:00,39,39,29,48,328,74,2021,11,44,2021_44,2021-11-05,Vendredi,11:30,False,158,255,62.0
1309,2021-11-05 12:00:00,43,42,39,28,315,92,2021,11,44,2021_44,2021-11-05,Vendredi,12:00,False,197,297,66.3
1310,2021-11-05 12:30:00,37,37,23,78,291,62,2021,11,44,2021_44,2021-11-05,Vendredi,12:30,False,220,334,65.9
1311,2021-11-05 13:00:00,28,26,20,48,263,76,2021,11,44,2021_44,2021-11-05,Vendredi,13:00,False,240,360,66.7
1312,2021-11-05 13:30:00,37,37,29,46,281,78,2021,11,44,2021_44,2021-11-05,Vendredi,13:30,False,269,397,67.8
1313,2021-11-05 14:00:00,23,23,16,63,266,69,2021,11,44,2021_44,2021-11-05,Vendredi,14:00,False,285,420,67.9
1314,2021-11-05 14:30:00,25,25,6,144,311,24,2021,11,44,2021_44,2021-11-05,Vendredi,14:30,False,291,445,65.4
1315,2021-11-05 15:00:00,26,26,25,27,342,96,2021,11,44,2021_44,2021-11-05,Vendredi,15:00,False,316,471,67.1
1316,2021-11-05 15:30:00,27,27,21,56,352,77,2021,11,44,2021_44,2021-11-05,Vendredi,15:30,False,337,498,67.7
1317,2021-11-05 16:00:00,39,39,18,92,327,46,2021,11,44,2021_44,2021-11-05,Vendredi,16:00,False,355,537,66.1
1318,2021-11-05 16:30:00,34,34,20,98,270,58,2021,11,44,2021_44,2021-11-05,Vendredi,16:30,False,375,571,65.7
1319,2021-11-05 17:00:00,26,26,14,98,308,53,2021,11,44,2021_44,2021-11-05,Vendredi,17:00,False,389,597,65.2
1320,2021-11-05 17:30:00,32,32,13,108,302,40,2021,11,44,2021_44,2021-11-05,Vendredi,17:30,False,402,629,63.9
1321,2021-11-05 18:00:00,40,39,27,69,323,69,2021,11,44,2021_44,2021-11-05,Vendredi,18:00,False,429,668,64.2
1322,2021-11-05 18:30:00,31,31,31,12,270,100,2021,11,44,2021_44,2021-11-05,Vendredi,18:30,False,460,699,65.8
1323,2021-11-05 19:00:00,12,12,10,34,333,83,2021,11,44,2021_44,2021-11-05,Vendredi,19:00,False,470,711,66.1
1324,2021-11-05 19:30:00,6,4,4,18,280,100,2021,11,44,2021_44,2021-11-05,Vendredi,19:30,False,474,715,66.3
1325,2021-11-06 08:00:00,5,5,5,8,196,100,2021,11,44,2021_44,2021-11-06,Samedi,08:00,False,5,5,100.0
1326,2021-11-06 08:30:00,15,15,15,17,221,100,2021,11,44,2021_44,2021-11-06,Samedi,08:30,False,20,20,100.0
1327,2021-11-06 09:00:00,18,18,18,9,293,100,2021,11,44,2021_44,2021-11-06,Samedi,09:00,False,38,38,100.0
1328,2021-11-06 09:30:00,23,23,10,115,359,43,2021,11,44,2021_44,2021-11-06,Samedi,09:30,False,48,61,78.7
1329,2021-11-06 10:00:00,13,13,8,84,265,61,2021,11,44,2021_44,2021-11-06,Samedi,10:00,False,56,74,75.7
1330,2021-11-06 10:30:00,28,28,20,62,294,71,2021,11,44,2021_44,2021-11-06,Samedi,10:30,False,76,102,74.5
1331,2021-11-06 11:00:00,19,19,19,15,274,100,2021,11,44,2021_44,2021-11-06,Samedi,11:00,False,95,121,78.5
1332,2021-11-06 11:30:00,20,20,17,29,321,85,2021,11,44,2021_44,2021-11-06,Samedi,11:30,False,112,141,79.4
1333,2021-11-06 12:00:00,19,19,18,21,311,94,2021,11,44,2021_44,2021-11-06,Samedi,12:00,False,130,160,81.2
1334,2021-11-06 12:30:00,19,19,18,24,291,94,2021,11,44,2021_44,2021-11-06,Samedi,12:30,False,148,179,82.7
1335,2021-11-06 13:00:00,24,24,24,11,262,100,2021,11,44,2021_44,2021-11-06,Samedi,13:00,False,172,203,84.7
1336,2021-11-06 13:30:00,22,22,15,65,307,68,2021,11,44,2021_44,2021-11-06,Samedi,13:30,False,187,225,83.1
1337,2021-11-06 14:00:00,8,8,7,29,331,87,2021,11,44,2021_44,2021-11-06,Samedi,14:00,False,194,233,83.3
1338,2021-11-06 14:30:00,23,22,21,23,264,95,2021,11,44,2021_44,2021-11-06,Samedi,14:30,False,215,255,84.3
1339,2021-11-06 15:00:00,19,17,6,134,350,35,2021,11,44,2021_44,2021-11-06,Samedi,15:00,False,221,272,81.2
1340,2021-11-06 15:30:00,20,20,7,187,327,35,2021,11,44,2021_44,2021-11-06,Samedi,15:30,False,228,292,78.1
1341,2021-11-06 16:00:00,20,20,15,46,352,75,2021,11,44,2021_44,2021-11-06,Samedi,16:00,False,243,312,77.9
1342,2021-11-06 16:30:00,20,20,18,24,350,90,2021,11,44,2021_44,2021-11-06,Samedi,16:30,False,261,332,78.6
1343,2021-11-06 17:00:00,13,13,12,24,404,92,2021,11,44,2021_44,2021-11-06,Samedi,17:00,False,273,345,79.1
1344,2021-11-06 17:30:00,17,17,12,75,299,70,2021,11,44,2021_44,2021-11-06,Samedi,17:30,False,285,362,78.7
1345,2021-11-06 18:00:00,18,18,16,30,281,88,2021,11,44,2021_44,2021-11-06,Samedi,18:00,False,301,380,79.2
1346,2021-11-06 18:30:00,18,18,13,47,453,72,2021,11,44,2021_44,2021-11-06,Samedi,18:30,False,314,398,78.9
1347,2021-11-06 19:00:00,8,8,2,347,427,25,2021,11,44,2021_44,2021-11-06,Samedi,19:00,False,316,406,77.8
1348,2021-11-06 19:30:00,8,8,3,263,285,37,2021,11,44,2021_44,2021-11-06,Samedi,19:30,False,319,414,77.1
1349,2021-11-08 08:00:00,1,1,1,10,181,100,2021,11,45,2021_45,2021-11-08,Lundi,08:00,False,1,1,100.0
1350,2021-11-08 08:30:00,16,16,15,29,395,93,2021,11,45,2021_45,2021-11-08,Lundi,08:30,False,16,17,94.1
1351,2021-11-08 09:00:00,16,16,10,71,313,62,2021,11,45,2021_45,2021-11-08,Lundi,09:00,False,26,33,78.8
1352,2021-11-08 09:30:00,19,19,18,19,344,94,2021,11,45,2021_45,2021-11-08,Lundi,09:30,False,44,52,84.6
1353,2021-11-08 10:00:00,15,15,14,33,294,93,2021,11,45,2021_45,2021-11-08,Lundi,10:00,False,58,67,86.6
1354,2021-11-08 10:30:00,19,19,19,18,281,100,2021,11,45,2021_45,2021-11-08,Lundi,10:30,False,77,86,89.5
1355,2021-11-08 11:00:00,28,28,27,30,313,96,2021,11,45,2021_45,2021-11-08,Lundi,11:00,False,104,114,91.2
1356,2021-11-08 11:30:00,22,22,22,21,330,100,2021,11,45,2021_45,2021-11-08,Lundi,11:30,False,126,136,92.6
1357,2021-11-08 12:00:00,18,18,16,38,332,88,2021,11,45,2021_45,2021-11-08,Lundi,12:00,False,142,154,92.2
1358,2021-11-08 12:30:00,21,21,10,114,341,47,2021,11,45,2021_45,2021-11-08,Lundi,12:30,False,152,175,86.9
1359,2021-11-08 13:00:00,22,22,16,44,340,72,2021,11,45,2021_45,2021-11-08,Lundi,13:00,False,168,197,85.3
1360,2021-11-08 13:30:00,18,18,14,56,439,77,2021,11,45,2021_45,2021-11-08,Lundi,13:30,False,182,215,84.7
1361,2021-11-08 14:00:00,17,17,13,44,403,76,2021,11,45,2021_45,2021-11-08,Lundi,14:00,False,195,232,84.1
